begin_date,state,cz_name,event_type,magnitude,magnitude_type,injuries,deaths,property_damage,crop_damage,tor_f_scale
2024-06-07,NEBRASKA,BUFFALO,Hail,1,,0,0,0,0,
2024-06-07,NEBRASKA,DAWSON,Thunderstorm Wind,50,MG,0,0,0,0,
2024-06-07,NEBRASKA,BUFFALO,Hail,1,,0,0,0,0,
2024-06-24,NEBRASKA,NEMAHA,Flood,0,,0,0,10000,5000,
2024-06-24,NEBRASKA,FURNAS,Thunderstorm Wind,55,MG,0,0,0,0,
2024-05-03,NEBRASKA,PHELPS,Tornado,0,,0,0,150000,0,EF0
2024-09-12,MISSISSIPPI,COVINGTON,Tropical Storm,0,,0,0,15000,0,
2024-09-12,NEW JERSEY,CUMBERLAND,Dense Fog,0,,0,0,0,0,
2024-09-12,NEW JERSEY,HUNTERDON,Dense Fog,0,,0,0,0,0,
2024-09-12,NEW JERSEY,MERCER,Dense Fog,0,,0,0,0,0,
2024-09-12,NEW JERSEY,NORTHWESTERN BURLINGTON,Dense Fog,0,,0,0,0,0,
2024-09-12,NEW JERSEY,SALEM,Dense Fog,0,,0,0,0,0,
2024-09-12,NEW JERSEY,SOUTHEASTERN BURLINGTON,Dense Fog,0,,0,0,0,0,
2024-09-12,NEW JERSEY,WESTERN OCEAN,Dense Fog,0,,0,0,0,0,
2024-09-12,NEW JERSEY,CAMDEN,Dense Fog,0,,0,0,0,0,
2024-09-12,NEW JERSEY,GLOUCESTER,Dense Fog,0,,0,0,0,0,
2024-09-21,MINNESOTA,LYON,Hail,1,,0,0,0,0,
2024-09-21,MINNESOTA,LYON,Hail,1,,0,0,0,0,
2024-09-21,MINNESOTA,LYON,Hail,1.25,,0,0,0,0,
2024-09-21,MINNESOTA,LYON,Hail,1.5,,0,0,0,0,
2024-09-12,FLORIDA,WALTON,Flash Flood,0,,0,0,0,0,
2024-09-11,NEVADA,HUMBOLDT,Thunderstorm Wind,61,MG,0,0,0,0,
2024-09-11,NEVADA,HUMBOLDT,Thunderstorm Wind,57,MG,0,0,0,0,
2024-09-11,NEVADA,RUBY MOUNTAINS/E HUMBOLDT RANGE,High Wind,53,MG,0,0,0,0,
2024-09-15,NEVADA,ELKO,Thunderstorm Wind,56,MG,0,0,0,0,
2024-09-15,NEVADA,NORTHEASTERN NYE,High Wind,50,MG,0,0,0,0,
2024-09-16,NEVADA,NORTHEASTERN NYE,High Wind,60,MG,0,0,0,0,
2024-09-15,NEVADA,ELKO,Thunderstorm Wind,51,MG,0,0,0,0,
2024-09-16,NORTH DAKOTA,ADAMS,Thunderstorm Wind,63,MG,0,0,0,0,
2024-09-16,NORTH DAKOTA,MERCER,Hail,1.75,,0,0,0,0,
2024-09-16,NORTH DAKOTA,MERCER,Hail,1,,0,0,0,0,
2024-09-16,NORTH DAKOTA,MCHENRY,Hail,2.5,,0,0,0,0,
2024-09-16,NORTH DAKOTA,MCHENRY,Hail,1.75,,0,0,20000,0,
2024-09-21,PENNSYLVANIA,POTTER,Thunderstorm Wind,52,EG,0,0,6000,0,
2024-09-21,PENNSYLVANIA,POTTER,Thunderstorm Wind,52,EG,0,0,6000,0,
2024-09-21,PENNSYLVANIA,DAUPHIN,Thunderstorm Wind,52,EG,0,0,4000,0,
2024-09-21,PENNSYLVANIA,PERRY,Thunderstorm Wind,52,EG,0,0,1000,0,
2024-09-21,PENNSYLVANIA,YORK,Thunderstorm Wind,52,EG,0,0,5000,0,
2024-09-21,PENNSYLVANIA,CLINTON,Thunderstorm Wind,52,EG,0,0,2000,0,
2024-09-21,PENNSYLVANIA,SNYDER,Flood,0,,0,0,0,0,
2024-09-10,ILLINOIS,ALEXANDER,Drought,0,,0,0,0,0,
2024-09-10,ILLINOIS,PULASKI,Drought,0,,0,0,0,0,
2024-09-10,INDIANA,POSEY,Drought,0,,0,0,0,0,
2024-09-10,INDIANA,VANDERBURGH,Drought,0,,0,0,0,0,
2024-09-23,KENTUCKY,LARUE,Thunderstorm Wind,51,EG,0,0,0,0,
2024-09-23,KENTUCKY,LARUE,Thunderstorm Wind,52,EG,0,0,0,0,
2024-09-23,KENTUCKY,TAYLOR,Thunderstorm Wind,50,EG,0,0,0,0,
2024-01-10,NORTH CAROLINA,CARTERET,Tornado,0,,0,0,0,0,EF1
2024-10-24,MISSOURI,PLATTE,Hail,1,,0,0,0,0,
2024-01-12,MINNESOTA,DAKOTA,Winter Weather,0,,0,0,0,0,
2024-01-12,WISCONSIN,PEPIN,Winter Weather,0,,0,0,0,0,
2024-01-12,WISCONSIN,DUNN,Winter Weather,0,,0,0,0,0,
2024-01-12,WISCONSIN,CHIPPEWA,Winter Weather,0,,0,0,0,0,
2024-10-24,MISSOURI,BUCHANAN,Thunderstorm Wind,52,EG,0,0,0,0,
2024-05-26,MISSOURI,MORGAN,Hail,2.5,,0,0,20000,0,
2024-07-24,OHIO,STARK,Thunderstorm Wind,55,EG,0,0,0,0,
2024-07-31,OHIO,SUMMIT,Thunderstorm Wind,55,EG,0,0,0,0,
2024-07-31,OHIO,SUMMIT,Hail,0.75,,0,0,0,0,
2024-06-23,SOUTH DAKOTA,CLAY,Flood,0,,0,0,0,0,
2024-06-20,NEBRASKA,HOLT,Flash Flood,0,,0,0,2000,0,
2024-07-14,ILLINOIS,DU PAGE,Thunderstorm Wind,60,EG,0,0,0,0,
2024-07-15,ILLINOIS,WINNEBAGO,Thunderstorm Wind,65,EG,0,0,0,0,
2024-07-15,ILLINOIS,WINNEBAGO,Thunderstorm Wind,65,EG,0,0,0,0,
2024-07-15,ILLINOIS,KANKAKEE,Thunderstorm Wind,60,EG,0,0,0,0,
2024-07-15,ILLINOIS,COOK,Thunderstorm Wind,65,EG,0,0,0,0,
2024-09-15,SOUTH DAKOTA,HARDING,Thunderstorm Wind,53,MG,0,0,0,0,
2024-09-16,SOUTH DAKOTA,HARDING,Thunderstorm Wind,54,MG,0,0,0,0,
2024-09-16,SOUTH DAKOTA,JACKSON,Thunderstorm Wind,56,MG,0,0,0,0,
2024-09-17,WYOMING,WESTON,Thunderstorm Wind,52,EG,0,0,0,0,
2024-09-17,WYOMING,WESTON,Thunderstorm Wind,52,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,FALL RIVER,Thunderstorm Wind,56,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,FALL RIVER,Thunderstorm Wind,53,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,OGLALA LAKOTA,Thunderstorm Wind,52,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,BUTTE,Hail,0.75,,0,0,0,0,
2024-09-17,SOUTH DAKOTA,BUTTE,Thunderstorm Wind,55,MG,0,0,0,0,
2024-09-27,NORTH CAROLINA,STANLY,Flash Flood,0,,0,0,0,0,
2024-09-27,NORTH CAROLINA,ANSON,Flash Flood,0,,0,0,0,0,
2024-09-27,NORTH CAROLINA,ANSON,Flash Flood,0,,0,0,0,0,
2024-09-27,NORTH CAROLINA,CUMBERLAND,Flash Flood,0,,0,0,0,0,
2024-09-27,NORTH CAROLINA,CUMBERLAND,Flash Flood,0,,0,0,0,0,
2024-09-20,PUERTO RICO,SAN SEBASTIAN,Debris Flow,0,,0,0,1000,0,
2024-09-21,PUERTO RICO,ADJUNTAS,Hail,0.25,,0,0,100,0,
2024-09-21,PUERTO RICO,ADJUNTAS,Debris Flow,0,,0,0,5000,0,
2024-09-25,PUERTO RICO,BAYAMON,Flood,0,,0,0,1000,0,
2024-09-25,PUERTO RICO,LAS MARIAS,Thunderstorm Wind,35,EG,0,0,10000,0,
2024-09-11,IDAHO,LOST RIVER VALLEYS,High Wind,52,MG,0,0,0,0,
2024-09-15,IDAHO,CASSIA,Thunderstorm Wind,56,MG,0,0,0,0,
2024-09-15,IDAHO,BUTTE,Thunderstorm Wind,56,MG,0,0,0,0,
2024-09-15,IDAHO,CLARK,Thunderstorm Wind,51,MG,0,0,0,0,
2024-09-15,IDAHO,CUSTER,Thunderstorm Wind,50,MG,0,0,0,0,
2024-09-16,IDAHO,BINGHAM,Hail,1.25,,0,0,0,0,
2024-09-16,IDAHO,CASSIA,Thunderstorm Wind,60,MG,0,0,0,0,
2024-09-16,IDAHO,CASSIA,Thunderstorm Wind,53,MG,0,0,0,0,
2024-09-16,IDAHO,CLARK,Thunderstorm Wind,52,MG,0,0,0,0,
2024-09-16,IDAHO,BUTTE,Thunderstorm Wind,52,EG,0,0,0,0,
2024-09-16,IDAHO,CASSIA,Thunderstorm Wind,51,MG,0,0,0,0,
2024-09-16,IDAHO,CASSIA,Thunderstorm Wind,56,MG,0,0,0,0,
2024-09-09,NEW YORK,MONROE,Funnel Cloud,0,,0,0,0,0,
2024-09-09,NEW YORK,ERIE,Thunderstorm Wind,74,EG,0,0,0,0,
2024-09-09,NEW YORK,MONROE,Thunderstorm Wind,51,EG,0,0,0,0,
2024-09-09,NEW YORK,GENESEE,Thunderstorm Wind,65,EG,0,0,20000,0,
2024-09-09,NEW YORK,ERIE,Tornado,0,,0,0,0,0,EF0
2024-09-18,NEVADA,WASHOE,Heavy Rain,0,,0,0,0,0,
2024-09-18,NEVADA,LYON,Heavy Rain,0,,0,0,0,0,
2024-09-18,ATLANTIC SOUTH,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM,Marine Thunderstorm Wind,45,MG,0,0,0,0,
2024-09-18,ATLANTIC SOUTH,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM,Marine Thunderstorm Wind,37,MG,0,0,0,0,
2024-09-18,ATLANTIC SOUTH,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM,Marine Thunderstorm Wind,35,MG,0,0,0,0,
2024-09-18,ATLANTIC SOUTH,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM,Marine Thunderstorm Wind,40,MG,0,0,0,0,
2024-09-18,ATLANTIC SOUTH,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM,Marine Thunderstorm Wind,34,MG,0,0,0,0,
2024-09-18,FLORIDA,VOLUSIA,Funnel Cloud,0,,0,0,0,0,
2024-09-21,FLORIDA,VOLUSIA,Funnel Cloud,0,,0,0,0,0,
2024-09-25,ATLANTIC SOUTH,SEBASTIAN INLET TO JUPITER INLET 0-20NM,Marine Thunderstorm Wind,41,MG,0,0,0,0,
2024-09-11,GULF OF MEXICO,COASTAL WATERS FROM SOUTHWEST PASS OF THE MISSISSIPPI RIVER TO PORT FOURCHON LOUISIANA OUT 20 NM,Marine Tropical Storm,0,,0,0,0,0,
2024-09-11,GULF OF MEXICO,COASTAL WATERS FROM SOUTHWEST PASS OF THE MISSISSIPPI RIVER TO PORT FOURCHON LOUISIANA OUT 20 NM,Marine Tropical Storm,0,,0,0,0,0,
2024-09-11,GULF OF MEXICO,LAKE PONCHARTRAIN AND LAKE MAUREPAS,Marine Tropical Storm,0,,0,0,0,0,
2024-09-29,VIRGINIA,NELSON,Flash Flood,0,,0,0,0,0,
2024-09-29,VIRGINIA,NELSON,Flash Flood,0,,0,0,0,0,
2024-09-29,VIRGINIA,GREENE,Flash Flood,0,,0,0,0,0,
2024-09-29,VIRGINIA,ALBEMARLE,Flood,0,,0,0,20000,0,
2024-09-29,VIRGINIA,ALBEMARLE,Flood,0,,0,0,0,0,
2024-09-29,VIRGINIA,ALBEMARLE,Flood,0,,0,0,0,0,
2024-09-29,VIRGINIA,NELSON,Flood,0,,0,0,0,0,
2024-03-01,UTAH,WASATCH BACK,Winter Storm,0,,0,0,0,0,
2024-03-02,UTAH,BOX ELDER,Thunderstorm Wind,64,MG,0,0,0,0,
2024-01-11,MINNESOTA,NOBLES,Winter Weather,0,,0,0,0,0,
2024-01-12,SOUTH DAKOTA,TURNER,Extreme Cold/Wind Chill,0,,0,0,0,0,
2024-01-12,IOWA,OSCEOLA,Blizzard,0,,0,0,0,0,
2024-01-12,IOWA,IDA,Extreme Cold/Wind Chill,0,,0,0,0,0,
2024-05-06,NEBRASKA,CLAY,Hail,1,,0,0,0,0,
2024-05-03,NEBRASKA,KEARNEY,Thunderstorm Wind,55,MG,0,0,0,0,
2024-05-03,NEBRASKA,CLAY,Thunderstorm Wind,52,EG,0,0,0,0,
2024-05-24,NEBRASKA,FILLMORE,Thunderstorm Wind,55,MG,0,0,0,0,
2024-05-23,NEBRASKA,FRANKLIN,Thunderstorm Wind,53,MG,0,0,0,0,
2024-05-01,NEBRASKA,FILLMORE,Drought,0,,0,0,0,0,
2024-05-01,NEBRASKA,NUCKOLLS,Drought,0,,0,0,0,0,
2024-05-01,NEBRASKA,THAYER,Drought,0,,0,0,0,0,
2024-10-24,MISSOURI,JACKSON,Thunderstorm Wind,52,EG,0,0,0,0,
2024-10-24,MISSOURI,JACKSON,Thunderstorm Wind,52,EG,0,0,0,0,
2024-05-21,WISCONSIN,BROWN,Thunderstorm Wind,59,MG,0,0,0,0,
2024-05-21,WISCONSIN,BROWN,Thunderstorm Wind,52,EG,0,0,0,0,
2024-05-21,WISCONSIN,DOOR,Thunderstorm Wind,52,EG,0,0,0,0,
2024-05-21,WISCONSIN,DOOR,Thunderstorm Wind,61,EG,0,0,0,0,
2024-06-19,NEW MEXICO,GUADALUPE,Thunderstorm Wind,50,EG,0,0,500,0,
2024-06-19,NEW MEXICO,LINCOLN,Hail,2,,0,0,0,0,
2024-06-19,NEW MEXICO,TORRANCE,Hail,2,,0,0,0,0,
2024-06-29,NEW MEXICO,BERNALILLO,Thunderstorm Wind,55,MG,0,0,0,0,
2024-09-17,KANSAS,GRAY,Thunderstorm Wind,55,MG,0,0,0,0,
2024-09-18,KANSAS,FORD,Thunderstorm Wind,52,EG,0,0,4000,0,
2024-09-21,KANSAS,BARBER,Thunderstorm Wind,54,MG,0,0,0,0,
2024-09-21,KANSAS,PRATT,Thunderstorm Wind,56,MG,0,0,0,0,
2024-09-26,SOUTH CAROLINA,ORANGEBURG,Tornado,0,,0,0,0,0,EF1
2024-09-26,SOUTH CAROLINA,BAMBERG,Tornado,0,,0,0,0,0,EF1
2024-09-26,GEORGIA,BURKE,Tornado,0,,0,0,5000,0,EF0
2024-09-26,GEORGIA,BURKE,Flash Flood,0,,0,0,1000,0,
2024-10-24,KANSAS,ATCHISON,Thunderstorm Wind,52,EG,0,0,0,0,
2024-09-12,MISSISSIPPI,FRANKLIN,Tropical Storm,0,,0,0,20000,0,
2024-09-12,MISSISSIPPI,GRENADA,Strong Wind,40,EG,0,0,10000,0,
2024-09-12,MISSISSIPPI,HINDS,Strong Wind,45,EG,0,0,15000,0,
2024-09-12,MISSISSIPPI,JASPER,Strong Wind,45,EG,0,0,15000,0,
2024-09-12,MISSISSIPPI,JEFFERSON,Strong Wind,40,EG,0,0,10000,0,
2024-09-12,MISSISSIPPI,JEFFERSON DAVIS,Tropical Storm,0,,0,0,15000,0,
2024-09-26,FLORIDA,COASTAL GULF,Tropical Storm,0,,0,0,0,0,
2024-09-26,FLORIDA,INLAND GULF,Tropical Storm,0,,0,0,0,0,
2024-06-05,NEW MEXICO,SOUTHWEST MOUNTAINS,Wildfire,0,,0,0,0,0,
2024-06-21,NEW MEXICO,SAN MIGUEL,Flash Flood,0,,0,0,1000000,0,
2024-06-21,NEW MEXICO,SAN JUAN,Thunderstorm Wind,61,MG,0,0,150000,0,
2024-05-18,WISCONSIN,PORTAGE,Hail,1,,0,0,0,0,
2024-07-13,MISSOURI,CAMDEN,Thunderstorm Wind,52,EG,0,0,3000,0,
2024-06-23,NEW YORK,ORANGE,Thunderstorm Wind,60,EG,0,0,1000,0,
2024-05-07,WISCONSIN,BARRON,Hail,1.75,,0,0,0,0,
2024-05-18,WISCONSIN,MARINETTE,Hail,1,,0,0,0,0,
2024-06-26,NEW YORK,ORANGE,Thunderstorm Wind,55,EG,0,0,2000,0,
2024-05-27,MINNESOTA,SCOTT,Hail,0.88,,0,0,0,0,
2024-05-24,MINNESOTA,WASECA,Thunderstorm Wind,55,EG,0,0,20000,0,
2024-06-22,NEW JERSEY,UNION,Thunderstorm Wind,50,EG,0,0,3000,0,
2024-06-26,NEW YORK,ORANGE,Thunderstorm Wind,55,EG,0,0,4000,0,
2024-06-26,NEW YORK,ORANGE,Thunderstorm Wind,55,EG,0,0,13000,0,
2024-05-21,WISCONSIN,MARATHON,Thunderstorm Wind,52,MG,0,0,0,0,
2024-06-26,NEW YORK,ROCKLAND,Thunderstorm Wind,55,EG,0,0,10000,0,
2024-06-26,NEW YORK,QUEENS,Thunderstorm Wind,50,EG,0,0,10000,0,
2024-06-26,NEW YORK,NASSAU,Thunderstorm Wind,50,EG,0,0,1000,0,
2024-06-26,NEW YORK,WESTCHESTER,Thunderstorm Wind,50,EG,0,0,2000,0,
2024-06-26,NEW YORK,NASSAU,Thunderstorm Wind,50,EG,0,0,2000,0,
2024-05-01,KANSAS,SMITH,Thunderstorm Wind,61,EG,0,0,100000,0,
2024-06-26,LAKE ERIE,AVON POINT TO WILLOWICK OH,Marine Thunderstorm Wind,38,MG,0,0,0,0,
2024-05-25,KANSAS,MITCHELL,Hail,1.75,,0,0,25000,0,
2024-06-06,ARIZONA,TUCSON METRO AREA,Excessive Heat,0,,0,1,0,0,
2024-06-06,ARIZONA,UPPER SANTA CRUZ RIVER AND ALTAR VALLEYS,Excessive Heat,0,,0,0,0,0,
2024-05-06,NEBRASKA,CLAY,Thunderstorm Wind,61,EG,0,0,25000,0,
2024-06-18,KANSAS,PHILLIPS,Hail,1,,0,0,0,0,
2024-06-18,KANSAS,PHILLIPS,Hail,0.75,,0,0,0,0,
2024-06-25,LAKE ERIE,RENO BEACH TO THE ISLANDS OH,Marine Thunderstorm Wind,36,MG,0,0,0,0,
2024-06-25,LAKE ERIE,MAUMEE BAY TO RENO BEACH OH,Marine Thunderstorm Wind,36,MG,0,0,0,0,
2024-06-19,TEXAS,CAMERON ISLAND,Storm Surge/Tide,0,,0,0,2500000,0,
2024-06-20,COLORADO,MESA,Hail,1,,0,0,0,0,
2024-06-21,COLORADO,SAN JUAN,Debris Flow,0,,0,0,5000,0,
2024-06-25,NEBRASKA,KNOX,Hail,1.75,,0,0,0,0,
2024-06-18,OHIO,LAKE,Flash Flood,0,,0,0,10000,0,
2024-06-05,TEXAS,BROOKS,Excessive Heat,0,,0,0,0,0,
2024-06-25,NEBRASKA,MADISON,Tornado,0,,0,0,0,0,EF0
2024-06-25,NEBRASKA,MADISON,Tornado,0,,0,0,0,0,EFU
2024-06-24,IOWA,PAGE,Heat,0,,0,0,0,0,
2024-06-24,IOWA,FREMONT,Heat,0,,0,0,0,0,
2024-04-03,CONNECTICUT,SOUTHERN FAIRFIELD,High Wind,54,MG,0,0,0,0,
2024-06-04,TEXAS,ZAPATA,Heat,0,,0,0,0,0,
2024-03-24,MINNESOTA,CHISAGO,Winter Storm,0,,0,0,0,0,
2024-03-21,WISCONSIN,BARRON,Heavy Snow,0,,0,0,0,0,
2024-03-21,WISCONSIN,POLK,Heavy Snow,0,,0,0,0,0,
2024-07-16,NEBRASKA,CUSTER,Hail,1,,0,0,0,0,
2024-07-16,NEBRASKA,CUSTER,Thunderstorm Wind,51,MG,0,0,0,0,
2024-07-16,NEBRASKA,LOGAN,Thunderstorm Wind,65,EG,0,0,30000,0,
2024-03-24,MINNESOTA,KANABEC,Winter Storm,0,,0,0,0,0,
2024-05-21,MINNESOTA,GOODHUE,Tornado,0,,0,0,0,0,EF0
2024-05-21,MINNESOTA,FREEBORN,Thunderstorm Wind,56,EG,0,0,0,0,
2024-05-21,MINNESOTA,STEELE,Thunderstorm Wind,56,EG,0,0,0,0,
2024-03-24,MINNESOTA,CARVER,Winter Storm,0,,0,0,0,0,
2024-03-24,MINNESOTA,SCOTT,Winter Storm,0,,0,0,0,0,
2024-06-07,NEBRASKA,BUFFALO,Hail,1,,0,0,0,0,
2024-06-07,NEBRASKA,BUFFALO,Hail,1.25,,0,0,0,0,
2024-03-24,WISCONSIN,POLK,Winter Storm,0,,0,0,0,0,
2024-03-24,WISCONSIN,RUSK,Winter Storm,0,,0,0,0,0,
2024-03-24,MINNESOTA,FREEBORN,Winter Weather,0,,0,0,0,0,
2024-03-24,MINNESOTA,YELLOW MEDICINE,Winter Storm,0,,0,0,0,0,
2024-09-12,PENNSYLVANIA,DELAWARE,Dense Fog,0,,0,0,0,0,
2024-09-12,PENNSYLVANIA,EASTERN CHESTER,Dense Fog,0,,0,0,0,0,
2024-09-12,PENNSYLVANIA,LOWER BUCKS,Dense Fog,0,,0,0,0,0,
2024-09-12,PENNSYLVANIA,UPPER BUCKS,Dense Fog,0,,0,0,0,0,
2024-09-12,PENNSYLVANIA,WESTERN CHESTER,Dense Fog,0,,0,0,0,0,
2024-09-14,MARYLAND,CAROLINE,Dense Fog,0,,0,0,0,0,
2024-09-14,MARYLAND,TALBOT,Dense Fog,0,,0,0,0,0,
2024-09-07,NEVADA,GREATER RENO/CARSON CITY/MINDEN AREA,Wildfire,0,,0,0,0,0,
2024-09-03,FLORIDA,COLLIER,Lightning,0,,0,0,30000,0,
2024-09-03,FLORIDA,BROWARD,Lightning,0,,0,0,10000,0,
2024-09-10,FLORIDA,MIAMI-DADE,Flood,0,,0,0,0,0,
2024-09-20,FLORIDA,COASTAL MIAMI-DADE COUNTY,Coastal Flood,0,,0,0,0,0,
2024-09-16,NORTH DAKOTA,MCHENRY,Hail,0.88,,0,0,0,0,
2024-09-16,NORTH DAKOTA,PIERCE,Flash Flood,0,,0,0,35000,0,
2024-09-13,ALASKA,KUSKOKWIM DELTA,Flood,0,,0,0,0,0,
2024-09-21,PENNSYLVANIA,LYCOMING,Thunderstorm Wind,52,EG,0,0,3000,0,
2024-09-21,PENNSYLVANIA,POTTER,Flash Flood,0,,0,0,0,0,
2024-09-21,PENNSYLVANIA,POTTER,Flash Flood,0,,0,0,0,0,
2024-09-21,PENNSYLVANIA,NORTHUMBERLAND,Flood,0,,0,0,0,0,
2024-09-10,INDIANA,WARRICK,Drought,0,,0,0,0,0,
2024-09-10,MISSOURI,MISSISSIPPI,Drought,0,,0,0,0,0,
2024-09-10,MISSOURI,NEW MADRID,Drought,0,,0,0,0,0,
2024-09-10,MISSOURI,STODDARD,Drought,0,,0,0,0,0,
2024-09-10,MISSOURI,BOLLINGER,Drought,0,,0,0,0,0,
2024-09-10,MISSOURI,CAPE GIRARDEAU,Drought,0,,0,0,0,0,
2024-09-23,KENTUCKY,LARUE,Thunderstorm Wind,50,EG,0,0,0,0,
2024-09-24,KENTUCKY,HARDIN,Thunderstorm Wind,50,EG,0,0,0,0,
2024-09-24,KENTUCKY,LARUE,Thunderstorm Wind,51,EG,0,0,0,0,
2024-09-24,KENTUCKY,WASHINGTON,Thunderstorm Wind,52,EG,0,0,0,0,
2024-09-24,KENTUCKY,ALLEN,Thunderstorm Wind,50,EG,0,0,0,0,
2024-05-26,MISSOURI,ST. CLAIR,Hail,2.5,,0,0,30000,0,
2024-05-26,MISSOURI,WEBSTER,Hail,3,,0,0,12500000,0,
2024-05-09,TENNESSEE,LINCOLN,Thunderstorm Wind,65,EG,0,0,2000,0,
2024-01-15,MINNESOTA,RENVILLE,Cold/Wind Chill,0,,0,0,0,0,
2024-05-09,TENNESSEE,FRANKLIN,Tornado,0,,0,0,0,0,EF1
2024-04-27,MISSOURI,HENRY,Tornado,0,,0,0,0,0,EF1
2024-01-09,GEORGIA,BACON,Tornado,0,,0,0,0,0,EF1
2024-06-06,MINNESOTA,PIPESTONE,Strong Wind,46,MG,0,0,0,1000,
2024-06-06,SOUTH DAKOTA,BROOKINGS,Strong Wind,45,MG,0,0,0,10000,
2024-06-06,SOUTH DAKOTA,MOODY,High Wind,55,MG,0,0,0,3000,
2024-06-06,SOUTH DAKOTA,DAVISON,Strong Wind,42,MG,0,0,0,13000,
2024-07-10,PENNSYLVANIA,FRANKLIN,Thunderstorm Wind,52,EG,0,0,20000,0,
2024-06-21,MINNESOTA,NOBLES,Flood,0,,0,0,3600000,0,
2024-06-02,NEBRASKA,LINCOLN,Thunderstorm Wind,73,MG,0,0,0,0,
2024-01-09,FLORIDA,ESCAMBIA,Thunderstorm Wind,66,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,BENNETT,Thunderstorm Wind,64,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,JACKSON,Thunderstorm Wind,54,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,CUSTER,Thunderstorm Wind,53,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,CUSTER,Thunderstorm Wind,50,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,PENNINGTON,Thunderstorm Wind,51,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,PENNINGTON,Thunderstorm Wind,52,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,PENNINGTON,Thunderstorm Wind,50,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,PENNINGTON,Thunderstorm Wind,51,MG,0,0,0,0,
2024-09-17,SOUTH DAKOTA,MEADE,Thunderstorm Wind,50,MG,0,0,0,0,
2024-09-27,NORTH CAROLINA,STANLY,Flash Flood,0,,0,0,0,0,
2024-09-27,NORTH CAROLINA,DURHAM,Flash Flood,0,,0,0,0,0,
2024-09-27,NORTH CAROLINA,DURHAM,Flash Flood,0,,0,0,0,0,
2024-09-27,NORTH CAROLINA,GUILFORD,Thunderstorm Wind,50,EG,0,0,10000,0,
2024-09-27,NORTH CAROLINA,DURHAM,Flash Flood,0,,0,0,15000,0,
2024-09-25,PUERTO RICO,LAS MARIAS,Hail,0.25,,0,0,100,0,
2024-09-24,OKLAHOMA,MCINTOSH,Hail,1,,0,0,0,0,
2024-09-17,ARKANSAS,BENTON,Drought,0,,0,0,0,0,
2024-09-17,ARKANSAS,CARROLL,Drought,0,,0,0,0,0,
2024-09-16,IDAHO,CLARK,Thunderstorm Wind,51,MG,0,0,0,0,
2024-09-29,IDAHO,CLARK,Thunderstorm Wind,54,MG,0,0,0,0,
2024-09-03,IDAHO,FRANK CHURCH WILDERNESS,Wildfire,0,,0,0,0,0,
2024-09-01,IDAHO,SAWTOOTH-STANLEY BASIN,Wildfire,0,,0,0,2000000,0,
2024-09-02,NEVADA,ELKO,Thunderstorm Wind,55,MG,0,0,0,0,
2024-09-09,NEW YORK,GENESEE,Tornado,0,,0,0,0,0,EF0
2024-09-09,NEW YORK,JEFFERSON,Tornado,0,,0,0,0,0,EFU
2024-09-09,LAKE ERIE,UPPER NIAGARA RIVER,Waterspout,0,,0,0,0,0,
2024-09-14,NEBRASKA,LINCOLN,Hail,1.5,,0,0,0,5000,
2024-09-14,NEBRASKA,LINCOLN,Hail,1.25,,0,0,0,0,
2024-09-18,NEVADA,DOUGLAS,Heavy Rain,0,,0,0,0,0,
2024-09-18,NEVADA,CARSON CITY (C),Heavy Rain,0,,0,0,0,0,
2024-09-15,WYOMING,PLATTE,Hail,1,,0,0,0,0,
2024-09-25,ATLANTIC SOUTH,SEBASTIAN INLET TO JUPITER INLET 0-20NM,Marine Thunderstorm Wind,37,MG,0,0,0,0,
2024-09-25,ATLANTIC SOUTH,SEBASTIAN INLET TO JUPITER INLET 0-20NM,Marine Thunderstorm Wind,34,MG,0,0,0,0,
2024-09-25,ATLANTIC SOUTH,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM,Marine Thunderstorm Wind,35,MG,0,0,0,0,
2024-09-25,ATLANTIC SOUTH,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 20-60NM,Marine Thunderstorm Wind,37,MG,0,0,0,0,
2024-09-27,ATLANTIC SOUTH,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM,Marine Thunderstorm Wind,41,MG,0,0,0,0,
