airport_code,airport_name,city,country,latitude,longitude,altitude
RNA,"Ulawa Airport","Ulawa","Solomon Islands",-9.86054358262,161.979546547,40
CHY,"Choiseul Bay Airport","Choiseul Bay","Solomon Islands",-6.711944,156.396111,0
NNB,"Santa Ana Airport","Santa Ana","Solomon Islands",-10.847994,162.454108,3
XYA,"Yandina Airport","Yandina","Solomon Islands",-9.092816,159.21841,60
BPF,"Batuna Aerodrome","Batuna","Solomon Islands",-8.56202777778,158.119305556,24
BOW,"Bartow Municipal Airport","Bartow","United States",27.943399429299998,-81.78340148930002,125
FTI,"Fitiuta Airport","Fiti\'uta","American Samoa",-14.2172,-169.425003,110
LVK,"Livermore Municipal Airport","Livermore","United States",37.6934013367,-121.819999695,400
RMY,"Mariposa Yosemite Airport","Mariposa","United States",37.5108985901,-120.040000916,2254
GFY,"Grootfontein Airport","Grootfontein","Namibia",-19.60219955444336,18.122699737548828,4636
NDU,"Rundu Airport","Rundu","Namibia",-17.956499099731,19.719400405884,3627
TRM,"Jacqueline Cochran Regional Airport","Palm Springs","United States",33.62670135498,-116.16000366211,-115
SMO,"Santa Monica Municipal Airport","Santa Monica","United States",34.015800476100004,-118.450996399,177
UDD,"Bermuda Dunes Airport","Palm Springs","United States",33.748401641846,-116.27500152588,73
SCF,"Scottsdale Airport","Scottsdale","United States",33.622898101807,-111.91100311279,1510
OLM,"Olympia Regional Airport","Olympia","United States",46.9693985,-122.9029999,209
RIL,"Garfield County Regional Airport","Rifle","United States",39.526299,-107.726997,5548
SAA,"Shively Field","SARATOGA","United States",41.444901,-106.823997,7012
PDK,"DeKalb Peachtree Airport","Atlanta","United States",33.8755989075,-84.3020019531,1003
BMG,"Monroe County Airport","Bloomington","United States",39.145999908447266,-86.61669921875,846
SUA,"Witham Field","Stuart","United States",27.18169975,-80.22109985,16
MMU,"Morristown Municipal Airport","Morristown","United States",40.799400329589844,-74.41490173339844,187
APC,"Napa County Airport","Napa","United States",38.2132,-122.280998,35
SDM,"Brown Field Municipal Airport","San Diego","United States",32.572299957275,-116.98000335693,526
VNC,"Venice Municipal Airport","Venice","United States",27.071599960327,-82.440299987793,18
PHK,"Palm Beach County Glades Airport","Pahokee","United States",26.78499985,-80.69339752,16
ECP,"Northwest Florida Beaches International Airport","Panama City","United States",30.357106,-85.795414,69
SBD,"San Bernardino International Airport","San Bernardino","United States",34.0954017639,-117.23500061,1159
VAL,"Valença Airport","Valenca","Brazil",-13.2965,-38.992401,21
CAU,"Caruaru Airport","Caruaru","Brazil",-8.282389640808105,-36.01350021362305,1891
AWK,"Wake Island Airfield","Wake island","Wake Island",19.282100677490234,166.63600158691406,14
QNV,"Aeroclube Airport","Nova Iguacu","Brazil",-22.74530029296875,-43.46030044555664,164
SQL,"San Carlos Airport","San Carlos","United States",37.511901855469,-122.25,5
RWI,"Rocky Mount Wilson Regional Airport","Rocky Mount","United States",35.856300354003906,-77.89189910888672,159
SXQ,"Soldotna Airport","Soldotna","United States",60.47570037841797,-151.03399658203125,113
SEE,"Gillespie Field","El Cajon","United States",32.826198577881,-116.97200012207,388
PHA,"Phan Rang Airport","Phan Rang","Vietnam",11.6335000992,108.952003479,101
SQH,"Na-San Airport","Son-La","Vietnam",21.216999053955078,104.03299713134766,2133
TKF,"Truckee Tahoe Airport","Truckee","United States",39.319999694799996,-120.13999939,5900
FRJ,"Fréjus Airport","Frejus","France",43.4175,6.7357,33
GEX,"Geelong Airport","Geelong","Australia",-38.224998474121094,144.33299255371094,43
LVM,"Mission Field","Livingston-Montana","United States",45.6994018555,-110.447998047,4660
GMV,"Monument Valley Airport","Monument Valley","United States",37.016700744599994,-110.200996399,5192
JRA,"West 30th St. Heliport","New York","United States",40.754501,-74.007103,7
LAL,"Lakeland Linder International Airport","Lakeland","United States",27.988899,-82.018602,142
SYH,"Syangboche Airport","Syangboche","Nepal",27.8112,86.7124,12400
RBK,"French Valley Airport","Murrieta-Temecula","United States",33.5741996765,-117.127998352,1350
FNU,"Oristano-Fenosu Airport","Oristano","Italy",39.895308,8.642661,36
MYQ,"Mysore Airport","Mysore","India",12.23,76.655833,2349
MGY,"Dayton-Wright Brothers Airport","Dayton","United States",39.5890007019,-84.224899292,957
FDY,"Findlay Airport","Findley","United States",41.013500213600004,-83.66870117190001,813
PEA,"Penneshaw Airport","Penneshaw","Australia",-35.7558462874,137.962875366,0
EMP,"Emporia Municipal Airport","Kempten","Germany",38.3320999146,-96.19120025630001,1208
HYC,"Wycombe Air Park","Wycombe","United Kingdom",51.6116981506,-0.8083329796790001,515
BBP,"Bembridge Airport","Bembridge","United Kingdom",50.6781005859,-1.10943996906,53
SPF,"Black Hills Airport-Clyde Ice Field","Spearfish-South Dakota","United States",44.48030090332,-103.78299713135,3931
QYD,"Oksywie Military Air Base","Gdynia","Poland",54.57970047,18.51720047,144
OLV,"Olive Branch Airport","Olive Branch","United States",34.9786987305,-89.78690338130001,402
KNA,"Viña del mar Airport","Vina del Mar","Chile",-32.9496,-71.4786,461
ONQ,"Zonguldak Airport","Zonguldak","Turkey",41.506401062,32.0886001587,39
BJC,"Rocky Mountain Metropolitan Airport","Broomfield-CO","United States",39.90879822,-105.1169968,5673
SLE,"Salem Municipal Airport/McNary Field","Salem","United States",44.90950012,-123.0029984,214
UTM,"Tunica Municipal Airport","Tunica","United States",34.680999755859,-90.346702575684,194
ZKB,"Kasaba Bay Airport","Kasaba Bay","Zambia",-8.524999618530273,30.663000106811523,2780
LND,"Hunt Field","Lindau","Germany",42.8152008057,-108.730003357,5586
MWC,"Lawrence J Timmerman Airport","Milwaukee","United States",43.110401,-88.034401,745
JVL,"Southern Wisconsin Regional Airport","Janesville","United States",42.620300293,-89.0416030884,808
LZU,"Gwinnett County Briscoe Field","Lawrenceville","United States",33.97809982,-83.96240234,1061
BWG,"Bowling Green Warren County Regional Airport","Bowling Green","United States",36.964500427199994,-86.41970062259999,547
RVS,"Richard Lloyd Jones Jr Airport","Tulsa","United States",36.039600372314,-95.984596252441,638
NHD,"Al Minhad Air Base","Minhad AB","United Arab Emirates",25.0268001556,55.3661994934,165
KGO,"Kirovograd Airport","Kirovograd","Ukraine",48.54280090332031,32.28499984741211,568
DBB,"El Alamein International Airport","Dabaa City","Egypt",30.92449951171875,28.46139907836914,143
BCE,"Bryce Canyon Airport","Bryce Canyon","United States",37.706401825,-112.144996643,7590
CKL,"Chkalovskiy Air Base","Shchyolkovo","Russia",55.8783,38.061699,499
TCZ,"Tengchong Tuofeng Airport","Tengchong","China",24.9380555556,98.48583333330001,6250
UKS,"Belbek Airport","Sevastopol","Ukraine",44.688999176,33.570999145500004,344
OAZ,"Camp Bastion Airport","Camp Bastion","Afghanistan",31.863800048799998,64.2246017456,2943
JCI,"New Century Aircenter Airport","Olathe","United States",38.8308982849,-94.890296936,1087
ESN,"Easton Newnam Field","Easton","United States",38.8041992188,-76.06900024410001,72
HMR,"Stafsberg Airport","Hamar","Norway",60.81809997558594,11.067999839782715,713
MYV,"Yuba County Airport","Yuba City","United States",39.09780121,-121.5699997,64
DUC,"Halliburton Field","Duncan","United States",34.47090149,-97.9598999,1114
UVA,"Garner Field","Uvalde","United States",29.2112998962,-99.743598938,942
LOT,"Lewis University Airport","Lockport","United States",41.6072998,-88.09619904,679
CCR,"Buchanan Field","Concord","United States",37.9897003174,-122.056999207,26
OCA,"Ocean Reef Club Airport","Ocean Reef Club Airport","United States",25.325399398804,-80.274803161621,8
YUS,"Yushu Batang Airport","Yushu","China",32.836388888900004,97.0363888889,12816
HIA,"Lianshui Airport","Huai An","China",33.7908333333,119.125,28
YOO,"Toronto/Oshawa Executive Airport","Oshawa","Canada",43.922798,-78.894997,460
LHA,"Lahr Airport","Lahr","Germany",48.3693008423,7.82772016525,511
NYW,"Monywar Airport","Monywa","Burma",22.221638,95.093479,298
ATO,"Ohio University Snyder Field","Athens","United States",39.2109985352,-82.23139953610001,766
SGH,"Springfield-Beckley Municipal Airport","Springfield","United States",39.840301513672,-83.840202331543,1051
HEX,"Herrera Airport","Santo Domingo","Dominican Republic",18.4696998596,-69.9693984985,190
CDA,"Cooinda Airport","Cooinda","Australia",-12.903300285339355,132.53199768066406,13
JAB,"Jabiru Airport","Jabiru","Australia",-12.658300399780273,132.89300537109375,85
HGS,"Hastings Airport","Freetown","Sierra Leone",8.397130012512207,-13.12909984588623,60
TOP,"Philip Billard Municipal Airport","Topeka","United States",39.068698883057,-95.622497558594,881
MQY,"Smyrna Airport","Smyrna","United States",36.0089988708,-86.5201034546,543
UOS,"Franklin County Airport","Sewanee","United States",35.205101013184,-85.898101806641,1953
NGQ,"Ngari Gunsa Airport","Shiquanhe","China",32.1,80.0530555556,14022
CSO,"Cochstedt Airport","Cochstedt","Germany",51.8563995361,11.42029953,594
PWK,"Chicago Executive Airport","Chicago-Wheeling","United States",42.114222,-87.901494,647
KLS,"Southwest Washington Regional Airport","Kelso","United States",46.11800003049999,-122.898002625,20
ZTA,"Tureia Airport","Tureia","French Polynesia",-20.78969955444336,-138.57000732421875,12
PUE,"Puerto Obaldia Airport","Puerto Obaldia","Panama",8.667,-77.418,223
KHC,"Kerch Airport","Kerch","Ukraine",45.372501373291016,36.40140151977539,171
UKA,"Ukunda Airstrip","Ukunda","Kenya",-4.29333,39.571098,98
ILN,"Wilmington Airpark","Wilmington","United States",39.427898407,-83.792098999,1077
AVW,"Marana Regional Airport","Tucson","United States",32.4095993042,-111.218002319,2031
CGZ,"Casa Grande Municipal Airport","Casa Grande","United States",32.954899,-111.766998,1464
BXK,"Buckeye Municipal Airport","Buckeye","United States",33.42039871,-112.685997,1033
MMI,"McMinn County Airport","Athens","United States",35.39730072,-84.56259918,875
STK,"Sterling Municipal Airport","Sterling","United States",40.61529922,-103.2649994,4040
RWL,"Rawlins Municipal Airport/Harvey Field","Rawlins","United States",41.80559921,-107.1999969,6813
CDW,"Essex County Airport","Caldwell","United States",40.875198364300005,-74.2814025879,173
AIZ,"Lee C Fine Memorial Airport","Kaiser Lake Ozark","United States",38.0960006714,-92.54949951170002,869
TVI,"Thomasville Regional Airport","Thomasville","United States",30.901599884033,-83.881301879883,264
HSH,"Henderson Executive Airport","Henderson","United States",35.9728012085,-115.134002686,2492
GML,"Gostomel Airport","Kiev","Ukraine",50.60350036621094,30.1919002532959,517
TMA,"Henry Tift Myers Airport","Tifton","United States",31.4290008545,-83.4885025024,355
RDO,"Radom Airport","RADOM","Poland",51.3891983032,21.213300705,610
DVT,"Phoenix Deer Valley Airport","Phoenix ","United States",33.6883010864,-112.083000183,1478
YRV,"Revelstoke Airport","Revelstoke","Canada",50.9667015076,-118.182998657,1459
FRG,"Republic Airport","Farmingdale","United States",40.7288017273,-73.4133987427,82
ZHY,"Zhongwei Shapotou Airport","Zhongwei","China",37.573125,105.154454,8202
MCL,"McKinley National Park Airport","McKinley Park","United States",63.7326011658,-148.910995483,1720
PPC,"Prospect Creek Airport","Prospect Creek","United States",66.814102172852,-150.64399719238,1095
KHW,"Khwai River Lodge Airport","Khwai River","Botswana",-19.149999618530273,23.783000946044922,3000
TXG,"Taichung Airport","Taichung","Taiwan",24.18630027770996,120.65399932861328,369
HLG,"Wheeling Ohio County Airport","Wheeling","United States",40.1749992371,-80.6463012695,1195
XYE,"Ye Airport","Ye","Burma",15.300000190734863,97.86699676513672,30
DWC,"Al Maktoum International Airport","Dubai","United Arab Emirates",24.896356,55.161389,114
RKP,"Aransas County Airport","Rockport","United States",28.0867996216,-97.0446014404,24
MVV,"Megève Airport","Verdun","France",45.82080078125,6.652219772338867,4823
MFX,"Méribel Altiport","Ajaccio","France",45.407003,6.577942,5636
AEB,"Baise Youjiang Airport","Baise","China",23.7206001282,106.959999084,490
OKF,"Okaukuejo Airport","Okaukuejo","Namibia",-19.149200439453125,15.91189956665039,3911
OKU,"Mokuti Lodge Airport","Mokuti Lodge","Namibia",-18.81279945373535,17.05940055847168,3665
KOQ,"Köthen Airport","Koethen","Germany",51.7211112976,11.952777862500001,305
PSH,"St. Peter-Ording Airport","Sankt Peter-Ording","Germany",54.30888748168945,8.686944007873535,7
TTD,"Portland Troutdale Airport","Troutdale","United States",45.54940032959,-122.40100097656,39
HIO,"Portland Hillsboro Airport","Hillsboro","United States",45.540401,-122.949997,208
KHT,"Khost Airport","Khost","Afghanistan",33.3334007263,69.952003479,3756
NMT,"Namtu Airport","Naypyidaw","Burma",23.083,97.383003,2000
BNO,"Burns Municipal Airport","Burns","United States",43.5918998718,-118.955001831,4148
PRZ,"Prineville Airport","Prineville","United States",44.286998748779,-120.90399932861,3250
RBL,"Red Bluff Municipal Airport","Red Bluff","United States",40.1506996155,-122.251998901,352
NOT,"Marin County Airport - Gnoss Field","Novato","United States",38.143600463867,-122.55599975586,2
LKV,"Lake County Airport","Lakeview","United States",42.161098480199996,-120.399002075,4733
OTK,"Tillamook Airport","Tillamook","United States",45.4182014465,-123.814002991,36
ONO,"Ontario Municipal Airport","Ontario","United States",44.020500183105,-117.01399993896,2193
DLS,"Columbia Gorge Regional the Dalles Municipal Airport","The Dalles","United States",45.6184997559,-121.166999817,247
GAI,"Montgomery County Airpark","Gaithersburg","United States",39.168300628699996,-77.1660003662,539
OAS,"Sharana Airstrip","Sharona","Afghanistan",33.12575,68.838517,7340
YTA,"Pembroke Airport","Pembroke","Canada",45.86439895629883,-77.25170135498047,529
TSB,"Tsumeb Airport","Tsumeb","Namibia",-19.26189994812,17.732500076294,4353
YSD,"Suffield Heliport","Suffield","Canada",50.266700744628906,-111.18299865722656,2525
BNU,"Blumenau Airport","BLUMENAU","Brazil",-26.83060073852539,-49.090301513671875,60
YCC,"Cornwall Regional Airport","Cornwall","Canada",45.09280014038086,-74.56330108642578,175
IZA,"Zona da Mata Regional Airport","Juiz de Fora","Brazil",-21.5130558014,-43.1730575562,1348
MVL,"Morrisville Stowe State Airport","Morrisville","United States",44.53459930419999,-72.6139984131,732
RBD,"Dallas Executive Airport","Dallas","United States",32.6809005737,-96.8682022095,660
BXY,"Krainiy Airport","Baikonur","Kazakhstan",45.621994,63.210773,317
WST,"Westerly State Airport","Washington County","United States",41.3496017456,-71.8033981323,81
BID,"Block Island State Airport","Block Island","United States",41.1680984497,-71.577796936,108
NME,"Nightmute Airport","Nightmute","United States",60.471000671387,-164.70100402832,4
OOK,"Toksook Bay Airport","Toksook Bay","United States",60.54140091,-165.0870056,59
OBY,"Ittoqqortoormiit Heliport","Ittoqqortoormiit","Greenland",70.4882288244,-21.971679925900002,238
VIN,"Vinnytsia/Gavyryshivka Airport","Vinnitsa","Ukraine",49.242531,28.613778,961
BGE,"Decatur County Industrial Air Park","Bainbridge","United States",30.9715004,-84.63739777,141
ZGS,"La Romaine Airport","La Romaine","Canada",50.259701,-60.679401,90
ZKG,"Kegaska Airport","Kegaska","Canada",50.1958007812,-61.265800476100004,32
YBI,"Black Tickle Airport","Black Tickle","Canada",53.4693984985,-55.784999847399995,57
WHP,"Whiteman Airport","Los Angeles","United States",34.2593002319,-118.413002014,1003
MAE,"Madera Municipal Airport","Madera","United States",36.9886016846,-120.111999512,255
YZZ,"Trail Airport","Trail","Canada",49.0555992126,-117.60900116,1427
YAB,"Old Arctic Bay Airport","Arctic Bay","Canada",73.0058922479,-85.0325489044,100
GSI,"Grand-Santi Airport","Grand-Santi","French Guiana",4.285833,-54.373056,207
MPY,"Maripasoula Airport","Maripasoula","French Guiana",3.6575,-54.037201,406
LDX,"Saint-Laurent-du-Maroni Airport","Saint-Laurent-du-Maroni","French Guiana",5.48306,-54.034401,16
KJI,"Kanas Airport","Burqin","China",48.2223,86.9959,3921
CPB,"Capurganá Airport","Capurgana","Colombia",8.63333,-77.35,49
HMB,"Sohag International Airport","Sohag","Egypt",26.342778,31.742778,310
RVY,"Presidente General Don Oscar D. Gestido International Airport","Rivera","Uruguay",-30.974599838256836,-55.476200103759766,712
POJ,"Patos de Minas Airport","Patos de Minas","Brazil",-18.672800064086914,-46.4911994934082,2793
JTC,"Bauru - Arealva Airport","Bauru","Brazil",-22.166859140899998,-49.0502866745,1949
OIA,"Ourilândia do Norte Airport","Ourilandia do Norte","Brazil",-6.763100147250001,-51.0499000549,901
RDC,"Redenção Airport","Redencao","Brazil",-8.033289909362793,-49.97990036010742,670
SXX,"São Félix do Xingu Airport","Sao Felix do Xingu","Brazil",-6.6413,-51.9523,656
BYO,"Bonito Airport","Bointo","Brazil",-21.247299,-56.452499,1180
SXO,"São Félix do Araguaia Airport","Sao Felix do Araguaia","Brazil",-11.632399559020996,-50.68960189819336,650
CFC,"Caçador Airport","Cacador","Brazil",-26.78840065,-50.9398002625,3376
CAF,"Carauari Airport","Carauari","Brazil",-4.871520042419434,-66.89749908447266,355
ERN,"Eirunepé Airport","Eirunepe","Brazil",-6.639530181884766,-69.87979888916016,412
CCI,"Concórdia Airport","Concordia","Brazil",-27.180599212646484,-52.05270004272461,2461
FBE,"Francisco Beltrão Airport","Francisco Beltrao","Brazil",-26.059200286865234,-53.063499450683594,2100
CFO,"Confresa Airport","Confresa","Brazil",-10.634400367736816,-51.5635986328125,781
