geoid,county_name,state_abbr,year,industry_code,industry_name,annual_avg_employment,total_annual_wages,avg_weekly_wage,num_establishments
45021,Cherokee County,SC,2024,00,All Industries,426,17185200,776,4
45023,Chester County,SC,2024,00,All Industries,43405,3243411768,1437,2318
45025,Chesterfield County,SC,2024,00,All Industries,36385,2514491616,1329,1688
45027,Clarendon County,SC,2024,00,All Industries,29364,1864363108,1221,1156
45029,Colleton County,SC,2024,00,All Industries,22344,1293158846,1113,723
45031,Darlington County,SC,2024,00,All Industries,15323,800757461,1005,388
45033,Dillon County,SC,2024,00,All Industries,8303,387269088,897,152
45035,Dorchester County,SC,2024,00,All Industries,1282,52594826,789,14
45037,Edgefield County,SC,2024,00,All Industries,44261,3337684045,1450,2402
45039,Fairfield County,SC,2024,00,All Industries,37241,2599149178,1342,1759
45041,Florence County,SC,2024,00,All Industries,30220,1939405272,1234,1215
45043,Georgetown County,SC,2024,00,All Industries,23200,1358586295,1126,770
45045,Greenville County,SC,2024,00,All Industries,16179,856569511,1018,424
45047,Greenwood County,SC,2024,00,All Industries,9159,433466424,910,175
45049,Hampton County,SC,2024,00,All Industries,2138,89176762,802,26
45051,Horry County,SC,2024,00,All Industries,45117,3433128632,1463,2487
45053,Jasper County,SC,2024,00,All Industries,38097,2684979052,1355,1832
45055,Kershaw County,SC,2024,00,All Industries,31076,2015619746,1247,1276
45057,Lancaster County,SC,2024,00,All Industries,24056,1425186055,1139,819
45059,Laurens County,SC,2024,00,All Industries,17035,913553872,1031,461
45061,Lee County,SC,2024,00,All Industries,10014,480788059,923,200
45063,Lexington County,SC,2024,00,All Industries,2994,126931010,815,39
45065,McCormick County,SC,2024,00,All Industries,45973,3529745531,1477,2573
45067,Marion County,SC,2024,00,All Industries,38953,2771981236,1369,1907
45069,Marlboro County,SC,2024,00,All Industries,31932,2093006531,1260,1339
45071,Newberry County,SC,2024,00,All Industries,24912,1492958126,1152,870
45073,Oconee County,SC,2024,00,All Industries,17891,971710544,1044,499
45075,Orangeburg County,SC,2024,00,All Industries,10870,529329332,936,227
45077,Pickens County,SC,2024,00,All Industries,3850,165857569,828,53
45079,Richland County,SC,2024,00,All Industries,46829,3627534740,1490,2661
45081,Saluda County,SC,2024,00,All Industries,39809,2860155731,1382,1983
45083,Spartanburg County,SC,2024,00,All Industries,32788,2171565627,1274,1403
45085,Sumter County,SC,2024,00,All Industries,25768,1561902507,1166,922
45087,Union County,SC,2024,00,All Industries,18747,1031039527,1058,539
45089,Williamsburg County,SC,2024,00,All Industries,11726,579042915,950,255
45091,York County,SC,2024,00,All Industries,4706,205956438,842,69
46003,Aurora County,SD,2024,00,All Industries,3986,170033396,820,53
46005,Beadle County,SD,2024,00,All Industries,55562,4280562499,1482,3128
46007,Bennett County,SD,2024,00,All Industries,47137,3366747285,1374,2323
46009,Bon Homme County,SD,2024,00,All Industries,38712,2547569468,1266,1636
46011,Brookings County,SD,2024,00,All Industries,30288,1823089240,1158,1067
46013,Brown County,SD,2024,00,All Industries,21863,1193180600,1050,617
46015,Brule County,SD,2024,00,All Industries,13438,657909357,942,285
46017,Buffalo County,SD,2024,00,All Industries,5014,217318853,834,71
46019,Butte County,SD,2024,00,All Industries,56589,4398433739,1495,3234
46021,Campbell County,SD,2024,00,All Industries,48164,3473081307,1387,2415
46023,Charles Mix County,SD,2024,00,All Industries,39740,2642432764,1279,1713
46025,Clark County,SD,2024,00,All Industries,31315,1906349509,1171,1130
46027,Clay County,SD,2024,00,All Industries,22890,1264903651,1063,666
46029,Codington County,SD,2024,00,All Industries,14465,718095189,955,319
46031,Corson County,SD,2024,00,All Industries,6041,265968151,847,91
46033,Custer County,SD,2024,00,All Industries,57616,4517711478,1508,3342
46035,Davison County,SD,2024,00,All Industries,49191,3580821827,1400,2508
46037,Day County,SD,2024,00,All Industries,40767,2738636751,1292,1793
46039,Deuel County,SD,2024,00,All Industries,32342,1991016277,1184,1195
46041,Dewey County,SD,2024,00,All Industries,23917,1338033200,1076,716
46043,Douglas County,SD,2024,00,All Industries,15493,779737849,968,355
46045,Edmunds County,SD,2024,00,All Industries,7068,316023949,860,112
46047,Fall River County,SD,2024,00,All Industries,58643,4638395717,1521,3452
46049,Faulk County,SD,2024,00,All Industries,50219,3690042326,1413,2604
46051,Grant County,SD,2024,00,All Industries,41794,2836247237,1305,1874
46053,Gregory County,SD,2024,00,All Industries,33369,2077089545,1197,1262
46055,Haakon County,SD,2024,00,All Industries,24944,1412569249,1089,768
46057,Hamlin County,SD,2024,00,All Industries,16520,842737363,981,393
46059,Hand County,SD,2024,00,All Industries,8095,367486245,873,136
46061,Hanson County,SD,2024,00,All Industries,59670,4760486454,1534,3564
46063,Harding County,SD,2024,00,All Industries,51246,3800596530,1426,2701
46065,Hughes County,SD,2024,00,All Industries,42821,2935264222,1318,1956
46067,Hutchinson County,SD,2024,00,All Industries,34396,2164569311,1210,1330
46069,Hyde County,SD,2024,00,All Industries,25972,1488569111,1102,822
46071,Jackson County,SD,2024,00,All Industries,17547,907143378,994,432
46073,Jerauld County,SD,2024,00,All Industries,9122,420355040,886,161
46075,Jones County,SD,2024,00,All Industries,697,28204100,778,7
46077,Kingsbury County,SD,2024,00,All Industries,52273,3912557233,1439,2800
46079,Lake County,SD,2024,00,All Industries,43848,3035687706,1331,2041
46081,Lawrence County,SD,2024,00,All Industries,35423,2253455577,1223,1400
46083,Lincoln County,SD,2024,00,All Industries,26999,1565918843,1115,877
46085,Lyman County,SD,2024,00,All Industries,18574,972955891,1007,473
46087,McCook County,SD,2024,00,All Industries,10149,474630335,899,187
46089,McPherson County,SD,2024,00,All Industries,1725,70983326,791,20
46091,Marshall County,SD,2024,00,All Industries,53300,4025924434,1453,2900
46093,Meade County,SD,2024,00,All Industries,44875,3137517690,1345,2127
46095,Mellette County,SD,2024,00,All Industries,36451,2343812642,1237,1472
46097,Miner County,SD,2024,00,All Industries,28026,1644675074,1129,935
46099,Minnehaha County,SD,2024,00,All Industries,19601,1040174903,1021,516
46101,Moody County,SD,2024,00,All Industries,11176,530312129,913,216
46103,Oglala Lakota County,SD,2024,00,All Industries,2752,115128586,805,34
46105,Pennington County,SD,2024,00,All Industries,54327,4140698135,1466,3003
46107,Perkins County,SD,2024,00,All Industries,45902,3240754172,1358,2215
46109,Potter County,SD,2024,00,All Industries,37478,2435512590,1250,1545
46111,Roberts County,SD,2024,00,All Industries,29053,1724837804,1142,994
46113,Sanborn County,SD,2024,00,All Industries,20628,1108800414,1034,561
46115,Spink County,SD,2024,00,All Industries,12204,587448557,926,246
46117,Stanley County,SD,2024,00,All Industries,3779,160680345,818,50
46119,Sully County,SD,2024,00,All Industries,55354,4256878335,1479,3107
46121,Todd County,SD,2024,00,All Industries,46930,3345468440,1371,2305
46123,Tripp County,SD,2024,00,All Industries,38505,2528619038,1263,1621
46125,Turner County,SD,2024,00,All Industries,30080,1806407033,1155,1055
46127,Union County,SD,2024,00,All Industries,21655,1178832425,1047,607
46129,Walworth County,SD,2024,00,All Industries,13231,645944034,939,278
46135,Yankton County,SD,2024,00,All Industries,47957,3451518605,1384,2396
46137,Ziebach County,SD,2024,00,All Industries,39532,2623131984,1276,1698
47001,Anderson County,TN,2024,00,All Industries,75,3003207,770,1
47003,Bedford County,TN,2024,00,All Industries,60246,4483886474,1431,3195
47005,Benton County,TN,2024,00,All Industries,50417,3469185235,1323,2320
47007,Bledsoe County,TN,2024,00,All Industries,40588,2564892420,1215,1583
47009,Blount County,TN,2024,00,All Industries,30760,1771065606,1107,983
47011,Bradley County,TN,2024,00,All Industries,20931,1087584023,999,522
47013,Campbell County,TN,2024,00,All Industries,11102,514510864,891,199
47015,Cannon County,TN,2024,00,All Industries,1273,51846129,783,14
47017,Carroll County,TN,2024,00,All Industries,61444,4615123628,1444,3311
47019,Carter County,TN,2024,00,All Industries,51616,3587032845,1336,2419
47021,Cheatham County,TN,2024,00,All Industries,41787,2669275376,1228,1665
47023,Chester County,TN,2024,00,All Industries,31958,1861926331,1120,1049
47025,Claiborne County,TN,2024,00,All Industries,22129,1164985709,1012,571
47027,Clay County,TN,2024,00,All Industries,12300,578453512,904,231
47029,Cocke County,TN,2024,00,All Industries,2471,102329739,796,29
47031,Coffee County,TN,2024,00,All Industries,62643,4748077265,1458,3429
47033,Crockett County,TN,2024,00,All Industries,52814,3706452333,1350,2521
47035,Cumberland County,TN,2024,00,All Industries,42985,2775235826,1242,1750
47037,Davidson County,TN,2024,00,All Industries,33156,1954427742,1134,1117
47039,Decatur County,TN,2024,00,All Industries,23327,1244028083,1026,622
47041,DeKalb County,TN,2024,00,All Industries,13499,644084561,918,265
47043,Dickson County,TN,2024,00,All Industries,3670,154496134,810,46
47045,Dyer County,TN,2024,00,All Industries,63841,4882596479,1471,3550
47047,Fayette County,TN,2024,00,All Industries,54012,3827512509,1363,2624
47049,Fentress County,TN,2024,00,All Industries,44183,2882836963,1255,1836
47051,Franklin County,TN,2024,00,All Industries,34355,2048629473,1147,1187
47053,Gibson County,TN,2024,00,All Industries,24526,1324765159,1039,675
47055,Giles County,TN,2024,00,All Industries,14697,711309269,931,301
47057,Grainger County,TN,2024,00,All Industries,4868,208261803,823,66
47059,Greene County,TN,2024,00,All Industries,65039,5018756380,1484,3672
47061,Grundy County,TN,2024,00,All Industries,55211,3950284921,1376,2729
47063,Hamblen County,TN,2024,00,All Industries,45382,2992144720,1268,1925
47065,Hamilton County,TN,2024,00,All Industries,35553,2144412944,1160,1258
47067,Hancock County,TN,2024,00,All Industries,25724,1407089592,1052,730
47069,Hardeman County,TN,2024,00,All Industries,15895,780174664,944,339
47071,Hardin County,TN,2024,00,All Industries,6066,263668160,836,87
47073,Hawkins County,TN,2024,00,All Industries,66238,5156634818,1497,3796
47075,Haywood County,TN,2024,00,All Industries,56409,4074627155,1389,2837
47077,Henderson County,TN,2024,00,All Industries,46580,3103027917,1281,2016
47079,Henry County,TN,2024,00,All Industries,36751,2241837102,1173,1332
47081,Hickman County,TN,2024,00,All Industries,26922,1491054712,1065,787
47083,Houston County,TN,2024,00,All Industries,17094,850730514,957,380
47085,Humphreys County,TN,2024,00,All Industries,7265,320759355,849,110
47087,Jackson County,TN,2024,00,All Industries,67436,5296076778,1510,3923
47089,Jefferson County,TN,2024,00,All Industries,57607,4200610078,1402,2946
47091,Johnson County,TN,2024,00,All Industries,47778,3215551801,1294,2108
47093,Knox County,TN,2024,00,All Industries,37950,2340963634,1186,1408
47095,Lake County,TN,2024,00,All Industries,28121,1576716589,1078,846
47097,Lauderdale County,TN,2024,00,All Industries,18292,922877968,970,422
47099,Lawrence County,TN,2024,00,All Industries,8463,379447771,862,136
47101,Lewis County,TN,2024,00,All Industries,68634,5437159426,1523,4051
47103,Lincoln County,TN,2024,00,All Industries,58806,4328307290,1415,3058
47105,Loudon County,TN,2024,00,All Industries,48977,3329784359,1307,2203
47107,McMinn County,TN,2024,00,All Industries,39148,2441669852,1199,1486
47109,McNairy County,TN,2024,00,All Industries,29319,1663963769,1091,907
47111,Macon County,TN,2024,00,All Industries,19490,996666110,983,466
47113,Madison County,TN,2024,00,All Industries,9661,439776875,875,163
47115,Marion County,TN,2024,00,All Industries,69833,5579962666,1537,4182
47117,Marshall County,TN,2024,00,All Industries,60004,4457572272,1429,3172
47119,Maury County,TN,2024,00,All Industries,50175,3445590303,1321,2300
47121,Meigs County,TN,2024,00,All Industries,40346,2544016757,1213,1566
47123,Monroe County,TN,2024,00,All Industries,30517,1752851636,1105,970
47125,Montgomery County,TN,2024,00,All Industries,20689,1072146761,997,513
47127,Moore County,TN,2024,00,All Industries,10860,501792871,889,193
47129,Morgan County,TN,2024,00,All Industries,1031,41847406,781,11
47131,Obion County,TN,2024,00,All Industries,61202,4588477941,1442,3288
47133,Overton County,TN,2024,00,All Industries,51373,3563036933,1334,2399
47135,Perry County,TN,2024,00,All Industries,41545,2648068090,1226,1648
47137,Pickett County,TN,2024,00,All Industries,31716,1843438314,1118,1036
47139,Polk County,TN,2024,00,All Industries,21887,1149216962,1010,561
47141,Putnam County,TN,2024,00,All Industries,12058,565404034,902,224
47143,Rhea County,TN,2024,00,All Industries,2229,91999531,794,26
47145,Roane County,TN,2024,00,All Industries,62401,4721099955,1455,3405
47147,Robertson County,TN,2024,00,All Industries,52572,3682194293,1347,2500
47149,Rutherford County,TN,2024,00,All Industries,42743,2753697054,1239,1732
47151,Scott County,TN,2024,00,All Industries,32914,1935608240,1131,1103
47153,Sequatchie County,TN,2024,00,All Industries,23085,1227927850,1023,612
47155,Sevier County,TN,2024,00,All Industries,13256,630655885,915,258
47157,Shelby County,TN,2024,00,All Industries,3428,143834301,807,43
47159,Smith County,TN,2024,00,All Industries,63599,4855287683,1468,3525
47161,Stewart County,TN,2024,00,All Industries,53770,3802922983,1360,2603
47163,Sullivan County,TN,2024,00,All Industries,43941,2860966707,1252,1819
47165,Sumner County,TN,2024,00,All Industries,34112,2029418854,1144,1172
47167,Tipton County,TN,2024,00,All Industries,24284,1308333303,1036,664
47169,Trousdale County,TN,2024,00,All Industries,14455,697596682,928,294
47171,Unicoi County,TN,2024,00,All Industries,4626,197268486,820,62
47173,Union County,TN,2024,00,All Industries,64797,4991116099,1481,3647
47175,Van Buren County,TN,2024,00,All Industries,54968,3925292361,1373,2708
47177,Warren County,TN,2024,00,All Industries,45140,2969942840,1265,1907
47179,Washington County,TN,2024,00,All Industries,35311,2124930333,1157,1244
47181,Wayne County,TN,2024,00,All Industries,25482,1390326251,1049,719
47183,Weakley County,TN,2024,00,All Industries,15653,766130592,941,332
47185,White County,TN,2024,00,All Industries,5824,252343357,833,82
47187,Williamson County,TN,2024,00,All Industries,65996,5128662914,1494,3771
47189,Wilson County,TN,2024,00,All Industries,56167,4049374521,1386,2815
48001,Anderson County,TX,2024,00,All Industries,39764,2855508456,1381,1979
48003,Andrews County,TX,2024,00,All Industries,32744,2167486982,1273,1400
48005,Angelina County,TX,2024,00,All Industries,25723,1558260067,1165,919
48007,Aransas County,TX,2024,00,All Industries,18703,1027954482,1057,537
48009,Archer County,TX,2024,00,All Industries,11682,576454689,949,253
48011,Armstrong County,TX,2024,00,All Industries,4661,203821265,841,68
48013,Atascosa County,TX,2024,00,All Industries,47641,3721363442,1502,2746
48015,Austin County,TX,2024,00,All Industries,40620,2944794005,1394,2056
48017,Bailey County,TX,2024,00,All Industries,33600,2247157817,1286,1465
48019,Bandera County,TX,2024,00,All Industries,26579,1628315502,1178,972
48021,Bastrop County,TX,2024,00,All Industries,19558,1088339557,1070,578
48023,Baylor County,TX,2024,00,All Industries,12538,627280011,962,283
48025,Bee County,TX,2024,00,All Industries,5517,245031189,854,86
48027,Bell County,TX,2024,00,All Industries,48497,3821436701,1515,2837
48029,Bexar County,TX,2024,00,All Industries,41476,3035251865,1407,2135
48031,Blanco County,TX,2024,00,All Industries,34456,2328000962,1299,1532
48033,Borden County,TX,2024,00,All Industries,27435,1699543249,1191,1027
48035,Bosque County,TX,2024,00,All Industries,20414,1149951904,1083,621
