geoid,county_name,state_abbr,year,industry_code,industry_name,annual_avg_employment,total_annual_wages,avg_weekly_wage,num_establishments
33019,Sullivan County,NH,2022,31-33,Manufacturing,3621,236280404,1255,151
34001,Atlantic County,NJ,2022,31-33,Manufacturing,5103,344807726,1299,227
34003,Bergen County,NJ,2022,31-33,Manufacturing,3370,208782110,1191,126
34005,Burlington County,NJ,2022,31-33,Manufacturing,1991,112166341,1083,61
34007,Camden County,NJ,2022,31-33,Manufacturing,968,49097176,975,23
34009,Cape May County,NJ,2022,31-33,Manufacturing,300,13531128,867,5
34011,Cumberland County,NJ,2022,31-33,Manufacturing,9955,791296048,1529,591
34013,Essex County,NJ,2022,31-33,Manufacturing,7469,551741266,1421,391
34015,Gloucester County,NJ,2022,31-33,Manufacturing,5338,364341839,1313,242
34017,Hudson County,NJ,2022,31-33,Manufacturing,3562,223116233,1205,136
34019,Hunterdon County,NJ,2022,31-33,Manufacturing,2140,122025896,1097,67
34021,Mercer County,NJ,2022,31-33,Manufacturing,1074,55208953,989,26
34023,Middlesex County,NJ,2022,31-33,Manufacturing,362,16575445,881,6
34027,Morris County,NJ,2022,31-33,Manufacturing,7753,578029535,1434,412
34029,Ocean County,NJ,2022,31-33,Manufacturing,5579,384611424,1326,258
34031,Passaic County,NJ,2022,31-33,Manufacturing,3759,238029918,1218,147
34033,Salem County,NJ,2022,31-33,Manufacturing,2295,132435747,1110,74
34035,Somerset County,NJ,2022,31-33,Manufacturing,1185,61726348,1002,30
34037,Sussex County,NJ,2022,31-33,Manufacturing,430,19983511,894,8
34039,Union County,NJ,2022,31-33,Manufacturing,30,1225705,786,1
34041,Warren County,NJ,2022,31-33,Manufacturing,8043,605158190,1447,435
35001,Bernalillo County,NM,2022,31-33,Manufacturing,3131,185788072,1141,107
35003,Catron County,NM,2022,31-33,Manufacturing,1716,92186593,1033,47
35005,Chaves County,NM,2022,31-33,Manufacturing,715,34395310,925,14
35006,Cibola County,NM,2022,31-33,Manufacturing,370,16759926,871,6
35007,Colfax County,NM,2022,31-33,Manufacturing,128,5438575,817,2
35009,Curry County,NM,2022,31-33,Manufacturing,10213,785097850,1478,573
35011,De Baca County,NM,2022,31-33,Manufacturing,7505,534775831,1370,368
35013,Dona Ana County,NM,2022,31-33,Manufacturing,5211,342047317,1262,219
35015,Eddy County,NM,2022,31-33,Manufacturing,3332,199996685,1154,117
35017,Grant County,NM,2022,31-33,Manufacturing,1866,101522626,1046,52
35019,Guadalupe County,NM,2022,31-33,Manufacturing,815,39763923,938,17
35021,Harding County,NM,2022,31-33,Manufacturing,177,7641732,830,2
35023,Hidalgo County,NM,2022,31-33,Manufacturing,10571,819856779,1491,602
35025,Lea County,NM,2022,31-33,Manufacturing,7813,562072698,1383,390
35027,Lincoln County,NM,2022,31-33,Manufacturing,5469,362727260,1275,235
35028,Los Alamos County,NM,2022,31-33,Manufacturing,4452,282773263,1221,175
35029,Luna County,NM,2022,31-33,Manufacturing,3539,214844818,1167,127
35031,McKinley County,NM,2022,31-33,Manufacturing,2023,111449726,1059,58
35033,Mora County,NM,2022,31-33,Manufacturing,921,45566337,951,20
35035,Otero County,NM,2022,31-33,Manufacturing,233,10219004,843,3
35037,Quay County,NM,2022,31-33,Manufacturing,10936,855653690,1505,632
35039,Rio Arriba County,NM,2022,31-33,Manufacturing,8127,590227131,1397,413
35041,Roosevelt County,NM,2022,31-33,Manufacturing,5733,384162594,1289,251
35043,Sandoval County,NM,2022,31-33,Manufacturing,3752,230344798,1181,138
35045,San Juan County,NM,2022,31-33,Manufacturing,2185,121870722,1073,65
35047,San Miguel County,NM,2022,31-33,Manufacturing,1033,51814878,965,23
35049,Santa Fe County,NM,2022,31-33,Manufacturing,294,13095686,857,5
35051,Sierra County,NM,2022,31-33,Manufacturing,11307,892424037,1518,663
35053,Socorro County,NM,2022,31-33,Manufacturing,8447,619251455,1410,436
35055,Taos County,NM,2022,31-33,Manufacturing,6002,406297950,1302,268
35057,Torrance County,NM,2022,31-33,Manufacturing,3971,246508949,1194,149
35059,Union County,NM,2022,31-33,Manufacturing,2354,132908805,1086,72
35061,Valencia County,NM,2022,31-33,Manufacturing,1151,58521872,978,27
36001,Albany County,NY,2022,31-33,Manufacturing,856,43747503,983,20
36003,Allegany County,NY,2022,31-33,Manufacturing,279,12691831,875,5
36005,Bronx County,NY,2022,31-33,Manufacturing,8450,674935053,1536,506
36007,Broome County,NY,2022,31-33,Manufacturing,6358,472129236,1428,336
36009,Cattaraugus County,NY,2022,31-33,Manufacturing,4561,313071808,1320,209
36011,Cayuga County,NY,2022,31-33,Manufacturing,3061,192918247,1212,119
36013,Chautauqua County,NY,2022,31-33,Manufacturing,1856,106549471,1104,59
36015,Chemung County,NY,2022,31-33,Manufacturing,947,49046699,996,23
36017,Chenango County,NY,2022,31-33,Manufacturing,333,15376340,888,6
36019,Clinton County,NY,2022,31-33,Manufacturing,15,608381,780,1
36021,Columbia County,NY,2022,31-33,Manufacturing,6597,494394149,1441,354
36023,Cortland County,NY,2022,31-33,Manufacturing,4764,330268141,1333,222
36025,Delaware County,NY,2022,31-33,Manufacturing,3228,205653761,1225,128
36027,Dutchess County,NY,2022,31-33,Manufacturing,1987,115430554,1117,65
36029,Erie County,NY,2022,31-33,Manufacturing,1042,54680428,1009,27
36031,Essex County,NY,2022,31-33,Manufacturing,392,18369103,901,7
36033,Franklin County,NY,2022,31-33,Manufacturing,38,1567253,793,1
36035,Fulton County,NY,2022,31-33,Manufacturing,6840,517288886,1454,373
36037,Genesee County,NY,2022,31-33,Manufacturing,4972,348092541,1346,236
36039,Greene County,NY,2022,31-33,Manufacturing,3399,218875562,1238,138
36041,Hamilton County,NY,2022,31-33,Manufacturing,2122,124726156,1130,71
36043,Herkimer County,NY,2022,31-33,Manufacturing,1141,60656905,1022,30
36045,Jefferson County,NY,2022,31-33,Manufacturing,455,21632846,914,9
36047,Kings County,NY,2022,31-33,Manufacturing,66,2767265,806,1
36049,Lewis County,NY,2022,31-33,Manufacturing,7089,540974287,1468,393
36051,Livingston County,NY,2022,31-33,Manufacturing,5184,366484582,1360,251
36053,Madison County,NY,2022,31-33,Manufacturing,3575,232656945,1252,148
36055,Monroe County,NY,2022,31-33,Manufacturing,2262,134503955,1144,78
36057,Montgomery County,NY,2022,31-33,Manufacturing,1245,67038196,1035,34
36059,Nassau County,NY,2022,31-33,Manufacturing,523,25224017,927,11
36061,New York County,NY,2022,31-33,Manufacturing,97,4133462,819,1
36063,Niagara County,NY,2022,31-33,Manufacturing,7341,565231689,1481,413
36065,Oneida County,NY,2022,31-33,Manufacturing,5400,385452482,1373,266
36067,Onondaga County,NY,2022,31-33,Manufacturing,3756,247008182,1265,159
36069,Ontario County,NY,2022,31-33,Manufacturing,2406,144714076,1157,85
36071,Orange County,NY,2022,31-33,Manufacturing,1353,73780039,1049,38
36073,Orleans County,NY,2022,31-33,Manufacturing,595,29103972,941,13
36075,Oswego County,NY,2022,31-33,Manufacturing,133,5758604,833,2
36077,Otsego County,NY,2022,31-33,Manufacturing,7598,590222617,1494,434
36079,Putnam County,NY,2022,31-33,Manufacturing,5621,405076524,1386,282
36081,Queens County,NY,2022,31-33,Manufacturing,3940,261806647,1278,170
36083,Rensselaer County,NY,2022,31-33,Manufacturing,2555,155425568,1170,92
36085,Richmond County,NY,2022,31-33,Manufacturing,1466,80945868,1062,43
36087,Rockland County,NY,2022,31-33,Manufacturing,672,33330528,954,15
36089,St. Lawrence County,NY,2022,31-33,Manufacturing,174,7652961,846,3
36091,Saratoga County,NY,2022,31-33,Manufacturing,7859,615878976,1507,455
36093,Schenectady County,NY,2022,31-33,Manufacturing,5846,425294228,1399,298
36095,Schoharie County,NY,2022,31-33,Manufacturing,4129,277192771,1291,181
36097,Schuyler County,NY,2022,31-33,Manufacturing,2708,166587185,1183,100
36099,Seneca County,NY,2022,31-33,Manufacturing,1583,88490053,1075,47
36101,Steuben County,NY,2022,31-33,Manufacturing,753,37863672,967,17
36103,Suffolk County,NY,2022,31-33,Manufacturing,219,9782138,859,3
36105,Sullivan County,NY,2022,31-33,Manufacturing,8125,642288035,1520,478
36107,Tioga County,NY,2022,31-33,Manufacturing,6076,446187246,1412,315
36109,Tompkins County,NY,2022,31-33,Manufacturing,4323,293176823,1304,194
36111,Ulster County,NY,2022,31-33,Manufacturing,2866,178269347,1196,108
36113,Warren County,NY,2022,31-33,Manufacturing,1704,96420813,1088,52
36115,Washington County,NY,2022,31-33,Manufacturing,838,42711621,980,20
36117,Wayne County,NY,2022,31-33,Manufacturing,268,12154352,872,4
36119,Westchester County,NY,2022,31-33,Manufacturing,8394,669300593,1533,501
36121,Wyoming County,NY,2022,31-33,Manufacturing,6310,467691731,1425,332
36123,Yates County,NY,2022,31-33,Manufacturing,4521,309700574,1317,206
37001,Alamance County,NC,2022,31-33,Manufacturing,133,5702447,825,2
37003,Alexander County,NC,2022,31-33,Manufacturing,8927,689691772,1486,505
37005,Alleghany County,NC,2022,31-33,Manufacturing,6581,471480038,1378,326
37007,Anson County,NC,2022,31-33,Manufacturing,4591,303126057,1270,195
37009,Ashe County,NC,2022,31-33,Manufacturing,2955,178510628,1162,105
37011,Avery County,NC,2022,31-33,Manufacturing,1675,91778652,1054,48
37013,Beaufort County,NC,2022,31-33,Manufacturing,749,36833395,946,16
37015,Bertie County,NC,2022,31-33,Manufacturing,178,7753733,838,3
37017,Bladen County,NC,2022,31-33,Manufacturing,9237,719967222,1499,530
37019,Brunswick County,NC,2022,31-33,Manufacturing,6848,495297859,1391,345
37021,Buncombe County,NC,2022,31-33,Manufacturing,4815,321213039,1283,209
37023,Burke County,NC,2022,31-33,Manufacturing,3136,191592192,1175,114
37025,Cabarrus County,NC,2022,31-33,Manufacturing,1812,100526111,1067,53
37027,Caldwell County,NC,2022,31-33,Manufacturing,843,42033264,959,19
37029,Camden County,NC,2022,31-33,Manufacturing,229,10132119,851,4
37031,Carteret County,NC,2022,31-33,Manufacturing,9552,751060368,1512,557
37033,Caswell County,NC,2022,31-33,Manufacturing,7120,519846403,1404,365
37035,Catawba County,NC,2022,31-33,Manufacturing,5044,339943772,1296,223
37037,Chatham County,NC,2022,31-33,Manufacturing,3322,205230535,1188,124
37039,Cherokee County,NC,2022,31-33,Manufacturing,1954,109742008,1080,59
37041,Chowan County,NC,2022,31-33,Manufacturing,942,47614600,972,22
37043,Clay County,NC,2022,31-33,Manufacturing,285,12804999,864,5
37045,Cleveland County,NC,2022,31-33,Manufacturing,9873,783060793,1525,584
37047,Columbus County,NC,2022,31-33,Manufacturing,7398,545209639,1417,386
37049,Craven County,NC,2022,31-33,Manufacturing,5278,359328528,1309,238
37051,Cumberland County,NC,2022,31-33,Manufacturing,3512,219373466,1201,134
37053,Currituck County,NC,2022,31-33,Manufacturing,2102,119493462,1093,65
37055,Dare County,NC,2022,31-33,Manufacturing,1046,53587674,985,25
37057,Davidson County,NC,2022,31-33,Manufacturing,346,15782646,877,6
37059,Davie County,NC,2022,31-33,Manufacturing,10199,815900826,1538,612
37061,Duplin County,NC,2022,31-33,Manufacturing,7681,571325510,1430,407
37063,Durham County,NC,2022,31-33,Manufacturing,5517,379377578,1322,254
37065,Edgecombe County,NC,2022,31-33,Manufacturing,3709,234218646,1214,144
37067,Forsyth County,NC,2022,31-33,Manufacturing,2255,129735267,1106,72
37069,Franklin County,NC,2022,31-33,Manufacturing,1156,60014672,998,29
37071,Gaston County,NC,2022,31-33,Manufacturing,412,19075330,890,7
37073,Gates County,NC,2022,31-33,Manufacturing,23,935706,782,1
37075,Graham County,NC,2022,31-33,Manufacturing,7969,598204287,1444,429
37077,Granville County,NC,2022,31-33,Manufacturing,5762,400170644,1336,270
37079,Greene County,NC,2022,31-33,Manufacturing,3910,249588957,1228,156
37081,Guilford County,NC,2022,31-33,Manufacturing,2413,140477694,1120,79
37083,Halifax County,NC,2022,31-33,Manufacturing,1271,66855321,1012,33
37085,Harnett County,NC,2022,31-33,Manufacturing,484,22740307,904,9
37087,Haywood County,NC,2022,31-33,Manufacturing,52,2151117,796,1
37089,Henderson County,NC,2022,31-33,Manufacturing,8262,625856243,1457,452
37091,Hertford County,NC,2022,31-33,Manufacturing,6012,421649916,1349,287
37093,Hoke County,NC,2022,31-33,Manufacturing,4117,265621651,1241,167
37095,Hyde County,NC,2022,31-33,Manufacturing,2577,151789916,1133,87
37097,Iredell County,NC,2022,31-33,Manufacturing,1391,74119892,1025,37
37099,Jackson County,NC,2022,31-33,Manufacturing,561,26742234,917,11
37101,Johnston County,NC,2022,31-33,Manufacturing,85,3574454,809,1
37103,Jones County,NC,2022,31-33,Manufacturing,8561,654368085,1470,476
37105,Lee County,NC,2022,31-33,Manufacturing,6267,443825666,1362,304
37107,Lenoir County,NC,2022,31-33,Manufacturing,4329,282263851,1254,180
37109,Lincoln County,NC,2022,31-33,Manufacturing,2746,163624672,1146,95
37111,McDowell County,NC,2022,31-33,Manufacturing,1517,81872626,1038,42
37113,Macon County,NC,2022,31-33,Manufacturing,643,31091382,930,13
37115,Madison County,NC,2022,31-33,Manufacturing,124,5299408,822,2
37117,Martin County,NC,2022,31-33,Manufacturing,8865,683675017,1483,500
37119,Mecklenburg County,NC,2022,31-33,Manufacturing,6528,466779669,1375,322
37121,Mitchell County,NC,2022,31-33,Manufacturing,4546,299525829,1267,193
37123,Montgomery County,NC,2022,31-33,Manufacturing,2920,175992234,1159,103
37125,Moore County,NC,2022,31-33,Manufacturing,1648,90071193,1051,47
37127,Nash County,NC,2022,31-33,Manufacturing,731,35847061,943,16
37129,New Hanover County,NC,2022,31-33,Manufacturing,169,7338305,835,2
37131,Northampton County,NC,2022,31-33,Manufacturing,9174,713787311,1496,525
37133,Onslow County,NC,2022,31-33,Manufacturing,6794,490452063,1388,341
37135,Orange County,NC,2022,31-33,Manufacturing,4769,317484428,1280,206
37137,Pamlico County,NC,2022,31-33,Manufacturing,3099,188902874,1172,112
37139,Pasquotank County,NC,2022,31-33,Manufacturing,1784,98725867,1064,52
37141,Pender County,NC,2022,31-33,Manufacturing,823,40922151,956,18
37143,Perquimans County,NC,2022,31-33,Manufacturing,218,9615258,848,3
37145,Person County,NC,2022,31-33,Manufacturing,9488,744715238,1509,551
37147,Pitt County,NC,2022,31-33,Manufacturing,7065,514853118,1401,361
37149,Polk County,NC,2022,31-33,Manufacturing,4997,336084717,1293,220
37151,Randolph County,NC,2022,31-33,Manufacturing,3284,202428502,1185,122
37153,Richmond County,NC,2022,31-33,Manufacturing,1925,107846917,1077,58
37155,Robeson County,NC,2022,31-33,Manufacturing,922,46476093,969,21
37157,Rockingham County,NC,2022,31-33,Manufacturing,273,12228065,861,4
37159,Rowan County,NC,2022,31-33,Manufacturing,9808,776548245,1523,578
37161,Rutherford County,NC,2022,31-33,Manufacturing,7342,540066665,1415,381
37163,Sampson County,NC,2022,31-33,Manufacturing,5230,355336968,1307,235
37165,Scotland County,NC,2022,31-33,Manufacturing,3473,216456795,1199,132
37167,Stanly County,NC,2022,31-33,Manufacturing,2072,117501324,1091,64
37169,Stokes County,NC,2022,31-33,Manufacturing,1025,52369987,983,24
37171,Surry County,NC,2022,31-33,Manufacturing,333,15143577,875,6
37173,Swain County,NC,2022,31-33,Manufacturing,10133,809218799,1536,606
37175,Transylvania County,NC,2022,31-33,Manufacturing,7623,565956543,1428,403
37177,Tyrrell County,NC,2022,31-33,Manufacturing,5468,375251451,1320,250
37179,Union County,NC,2022,31-33,Manufacturing,3669,231185000,1212,142
37181,Vance County,NC,2022,31-33,Manufacturing,2224,127644021,1104,71
37183,Wake County,NC,2022,31-33,Manufacturing,1134,58715607,996,28
37185,Warren County,NC,2022,31-33,Manufacturing,398,18372066,888,7
37187,Washington County,NC,2022,31-33,Manufacturing,18,729801,780,1
37189,Watauga County,NC,2022,31-33,Manufacturing,7910,592680824,1441,424
37191,Wayne County,NC,2022,31-33,Manufacturing,5712,395907750,1333,266
37193,Wilkes County,NC,2022,31-33,Manufacturing,3869,246436412,1225,153
37195,Wilson County,NC,2022,31-33,Manufacturing,2381,138285278,1117,78
37197,Yadkin County,NC,2022,31-33,Manufacturing,1247,65420354,1009,32
37199,Yancey County,NC,2022,31-33,Manufacturing,469,21970647,901,9
38001,Adams County,ND,2022,31-33,Manufacturing,9089,678440963,1435,484
38003,Barnes County,ND,2022,31-33,Manufacturing,6546,451855445,1327,303
38005,Benson County,ND,2022,31-33,Manufacturing,4416,280024106,1219,173
38007,Billings County,ND,2022,31-33,Manufacturing,2701,156103736,1111,87
38009,Bottineau County,ND,2022,31-33,Manufacturing,1400,73049663,1003,35
38011,Bowman County,ND,2022,31-33,Manufacturing,512,23839676,895,9
38013,Burke County,ND,2022,31-33,Manufacturing,39,1596871,787,1
38015,Burleigh County,ND,2022,31-33,Manufacturing,9427,710125938,1449,511
38017,Cass County,ND,2022,31-33,Manufacturing,6834,476415085,1341,322
38019,Cavalier County,ND,2022,31-33,Manufacturing,4654,298302862,1233,187
38021,Dickey County,ND,2022,31-33,Manufacturing,2888,168888952,1125,96
38023,Divide County,ND,2022,31-33,Manufacturing,1536,81197708,1017,40
38025,Dunn County,ND,2022,31-33,Manufacturing,598,28253484,909,11
38027,Eddy County,ND,2022,31-33,Manufacturing,75,3122262,801,1
38029,Emmons County,ND,2022,31-33,Manufacturing,9772,742805908,1462,538
38031,Foster County,ND,2022,31-33,Manufacturing,7128,501791530,1354,342
38033,Golden Valley County,ND,2022,31-33,Manufacturing,4897,317231469,1246,201
38035,Grand Forks County,ND,2022,31-33,Manufacturing,3081,182285255,1138,105
38037,Grant County,ND,2022,31-33,Manufacturing,1679,89906844,1030,45
38039,Griggs County,ND,2022,31-33,Manufacturing,690,33072659,922,14
38041,Hettinger County,ND,2022,31-33,Manufacturing,116,4908532,814,1
38043,Kidder County,ND,2022,31-33,Manufacturing,10123,776418553,1475,566
38045,LaMoure County,ND,2022,31-33,Manufacturing,7428,527997107,1367,363
38047,Logan County,ND,2022,31-33,Manufacturing,5147,336951128,1259,215
38049,McHenry County,ND,2022,31-33,Manufacturing,3280,196304970,1151,114
38051,McIntosh County,ND,2022,31-33,Manufacturing,1827,99082985,1043,51
38053,McKenzie County,ND,2022,31-33,Manufacturing,789,38358143,935,16
38055,McLean County,ND,2022,31-33,Manufacturing,164,7051949,827,2
38057,Mercer County,ND,2022,31-33,Manufacturing,10480,810976200,1488,595
38059,Morton County,ND,2022,31-33,Manufacturing,7734,555044141,1380,384
38061,Mountrail County,ND,2022,31-33,Manufacturing,5403,357410070,1272,231
38063,Nelson County,ND,2022,31-33,Manufacturing,3486,211020956,1164,124
38065,Oliver County,ND,2022,31-33,Manufacturing,1982,108846236,1056,57
38067,Pembina County,ND,2022,31-33,Manufacturing,893,44025714,948,19
38069,Pierce County,ND,2022,31-33,Manufacturing,218,9523210,840,3
38071,Ramsey County,ND,2022,31-33,Manufacturing,10843,846491175,1501,624
38073,Ransom County,ND,2022,31-33,Manufacturing,8047,583017410,1393,407
